session_id,1,2,3,4,5,6,7,8,9,10,user
7388,49,9,2,49,51,49,2,49,3,2,39
7389,9,49,49,2,62,54,143,86,62,54,39
7390,2,62,54,86,62,54,37,23,23,23,39
7391,3,2,36,92,3,36,3,157,15,3,39
7392,15,72,36,51,36,3,92,157,36,3,39
7393,92,36,4,323,3,2,9,10,105,6,39
7394,323,4,80,72,15,15,15,15,15,2,39
7395,50,31,34,477,683,674,44,18,17,50,39
7396,34,131,34,34,5,50,50,34,50,5,39
7397,50,50,267,354,18,34,17,34,50,131,39
7398,34,5,50,273,34,5,15,13,919,23,39
7399,37,23,34,34,27,21,5,5,50,34,39
7400,267,18,50,30,17,34,131,5,273,50,39
7401,294,33,34,4800,34,34,211,211,34,34,39
7402,660,1271,1271,34,34,3214,34,950,1276,17,39
7403,950,50,18,131,950,5,1276,950,1276,3262,39
7404,950,34,49,3,2,9,10,13,6,2,39
7405,49,49,2,2633,1829,2,2,2,1452,106,39
7406,15,1452,106,2103,1551,245,4194,2514,636,239,39
7407,259,113,1829,1829,1829,2633,2,49,49,6,39
7408,10,3,2,49,15,15,77,30,15,10,39
7409,6,9,4219,1130,1337,49,49,49,24,49,39
7410,49,49,2571,49,49,49,1320,542,3,123,39
7411,51,9,323,2,10,4,9,27,3,21,39
7412,80,34,50,34,17,44,50,15,18,72,39
7413,131,5,50,34,34,34,5,5,50,5,39
7414,18,50,267,34,4739,17,250,31,5,15,39
7415,131,5,13,50,5,352,352,50,1598,509,39
7416,5,352,18,17,22,52,50,267,34,18,39
7417,22,50,17,131,352,5,352,50,131,5,39
7418,509,50,15,52,107,34,46,149,37,23,39
7419,352,20,509,5,308,509,22,34,5,308,39
7420,50,34,34,267,50,50,34,131,50,34,39
7421,5,308,50,50,50,6,80,67,41,107,39
7422,185,41,72,15,52,15,52,52,15,82,39
7423,41,185,85,60,60,67,23,37,23,60,39
7424,285,60,1002,159,99,340,70,70,4815,97,39
7425,45,186,70,285,45,15,15,41,229,70,39
7426,156,82,70,95,39,198,198,198,198,198,39
7427,198,938,889,943,198,968,16,16,16,16,39
7428,16,16,16,21,27,16,16,16,16,30,39
7429,3,6,10,9,33,16,16,16,16,16,39
7430,16,16,16,16,16,16,16,16,16,16,39
7431,16,16,16,16,16,16,16,16,16,16,39
7432,16,16,16,16,16,16,16,41,41,16,39
7433,16,16,16,16,16,16,41,82,16,16,39
7434,16,16,16,16,16,16,16,16,16,16,39
7435,16,16,16,16,16,16,16,16,16,16,39
7436,16,16,16,16,16,16,16,16,16,16,39
7437,16,16,16,16,16,16,16,16,16,16,39
7438,16,16,16,16,16,16,16,16,16,16,39
7439,16,16,99,16,16,16,16,70,85,16,39
7440,45,70,159,16,285,16,70,16,16,16,39
7441,16,16,16,16,16,16,16,16,16,16,39
7442,16,16,16,16,16,16,16,16,16,16,39
7443,16,16,16,16,16,16,16,16,16,16,39
7444,16,16,16,16,16,16,16,16,16,16,39
7445,70,97,156,229,41,82,52,198,70,39,39
7446,45,256,95,16,1150,617,16,617,617,9,39
7447,36,36,3,36,157,92,3,3,36,85,39
7448,919,246,37,23,9,105,5,6,9,137,39
7449,113,6,3,9,81,164,160,310,168,183,39
7450,160,183,164,168,61,81,43,2,92,36,39
7451,3,410,157,3,36,466,36,92,119,3,39
7452,36,3,36,92,3,3,36,3,92,3,39
7453,2517,212,5,5,651,741,483,452,212,67,39
7454,36,3,92,2517,245,36,92,3,3,36,39
7455,36,9,105,37,23,23,4,9,37,23,39
7456,9,113,137,3,30,9,6,33,37,23,39
7457,9,4,36,3,119,92,157,245,36,3,39
7458,92,157,3,36,245,36,3,36,92,3,39
7459,192,77,30,9,33,3,105,9,49,66,39
7460,66,49,66,49,49,66,37,23,66,49,39
7461,49,66,49,66,49,66,49,66,49,66,39
7462,49,6,9,15,72,2,1258,1258,3,15,39
7463,1258,3,1231,2,103,103,3,1231,103,1231,39
7464,479,103,1231,103,103,1258,1258,1258,1258,1050,39
7465,1050,1050,85,3,4,213,2,9,10,1050,39
7466,137,113,15,30,3,33,9,49,66,1050,39
7467,36,92,157,36,3,15,3,245,553,395,39
7468,4148,395,612,395,612,4186,3,157,92,3,39
7469,36,36,337,92,3,36,425,245,5,1418,39
7470,2147,346,36,3,92,245,80,128,203,128,39
7471,36,92,3,245,5,67,36,3,92,3,39
7472,92,3,36,3,36,2060,36,92,3,51,39
7473,3,203,36,3,92,36,475,475,24,3,39
7474,5,9,10,6,105,23,37,2,62,54,39
7475,143,86,86,62,9,2,52,1149,1149,2608,39
7476,292,2657,1149,127,1149,127,127,1149,22,107,39
7477,5,18,44,2089,20,17,3,2,9,10,39
7478,6,3,2,3,15,15,2,6,9,4,39
7479,27,30,123,323,51,33,21,10,3,80,39
7480,67,67,15,72,15,15,15,37,23,23,39
7481,23,1149,1149,52,2608,1149,292,2657,127,127,39
7482,1149,127,1231,103,37,103,1231,3,479,1231,39
7483,1231,103,525,103,349,85,2523,2089,919,27,39
7484,21,30,33,3,123,24,9,10,51,5,39
7485,85,77,6,52,51,6,9,51,210,210,39
7486,210,69,162,69,51,37,23,51,9,49,39
7487,66,51,198,198,198,889,198,301,198,943,39
7488,938,968,889,198,16,16,16,16,16,16,39
7489,16,16,16,16,16,16,16,16,16,16,39
7490,16,16,16,9,16,16,16,16,16,16,39
7491,16,16,16,16,16,16,16,16,16,16,39
7492,16,16,16,16,16,16,16,16,16,16,39
7493,16,16,16,16,16,16,16,16,16,16,39
7494,16,16,16,16,16,16,16,16,16,16,39
7495,16,16,16,16,16,16,16,16,16,16,39
7496,16,16,16,16,16,16,16,16,16,16,39
7497,16,16,16,16,16,16,16,16,16,16,39
7498,16,16,16,16,16,16,16,16,16,16,39
7499,16,16,16,16,16,16,16,16,16,16,39
7500,16,16,16,16,16,16,16,16,16,16,39
7501,16,16,16,16,198,22,44,18,107,5,39
7502,22,20,16,617,16,1150,16,617,617,16,39
7503,4,17,37,23,23,323,6,310,168,183,39
7504,164,160,81,183,164,160,168,61,43,81,39
7505,72,15,2,2579,2,15,2660,1182,52,3,39
7506,2579,298,1182,2551,2660,2551,2551,2135,402,1182,39
7507,4120,2,3,31,2,59,31,37,3,59,39
7508,479,59,2523,59,479,103,1415,2,103,1415,39
7509,31,2,2606,3212,2606,15,560,3,9,2,39
7510,66,49,3212,9,23,37,23,9,4,6,39
7511,9,4,524,524,81,160,310,168,183,164,39
7512,61,81,43,80,838,37,23,23,15,72,39
7513,15,15,15,21,27,30,10,33,3,9,39
7514,30,123,6,77,198,198,198,198,51,198,39
7515,198,889,968,943,938,198,16,16,16,16,39
7516,16,16,16,16,16,51,323,323,9,210,39
7517,323,3,198,198,198,943,938,889,198,968,39
7518,4,16,16,16,16,16,16,16,16,16,39
7519,16,16,16,16,16,16,16,16,16,16,39
7520,16,16,16,16,4121,2,2,16,16,2,39
7521,710,59,31,37,3,710,59,16,31,16,39
7522,2,59,16,789,16,710,2,710,789,69,39
7523,16,551,552,69,3,59,551,479,789,106,39
7524,69,552,789,59,551,69,106,552,31,16,39
7525,2336,3,59,1270,69,298,789,16,59,16,39
7526,552,69,349,1161,525,3,16,113,259,15,39
7527,893,59,2523,3,69,16,16,16,16,16,39
7528,16,16,52,16,16,52,15,16,52,16,39
7529,16,16,16,16,16,16,16,1434,16,1434,39
7530,16,867,59,16,16,16,16,16,16,16,39
7531,16,16,16,16,16,16,16,16,16,16,39
7532,16,16,16,16,16,16,16,16,16,16,39
7533,16,16,16,16,16,16,16,16,16,16,39
7534,16,16,16,16,16,2642,2626,31,2642,2626,39
7535,16,16,16,16,16,16,16,16,16,16,39
7536,16,16,16,16,16,16,16,16,16,16,39
7537,16,16,16,16,16,16,16,16,16,16,39
7538,16,16,16,16,16,16,3,213,16,2,39
7539,16,16,33,16,16,16,16,16,16,16,39
7540,16,16,16,16,16,16,16,198,198,1706,39
7541,889,198,198,889,198,943,938,968,6,10,39
7542,16,16,198,9,410,36,410,3,157,36,39
7543,92,3,15,245,5,36,3,92,157,36,39
7544,3,178,3,2,5,3,15,64,178,106,39
7545,172,239,106,245,64,64,178,3,64,5,39
7546,15,178,3,15,64,64,3,178,64,5,39
7547,3,15,64,64,64,3,178,5,347,15,39
7548,3,64,15,5,3,178,64,3,178,64,39
7549,5,3,64,178,3,15,192,64,178,178,39
7550,1150,16,617,16,617,64,51,213,9,2,39
7551,3,344,105,51,240,69,240,69,240,240,39
7552,69,69,613,240,69,23,37,23,2,1592,39
7553,3222,1592,1592,30,77,3,2,9,524,1592,39
7554,274,228,3222,1592,51,66,49,66,66,49,39
7555,66,49,66,49,66,49,51,9,51,9,39
7556,43,51,37,23,23,9,72,15,15,15,39
7557,15,4878,15,323,3,15,2,4,6,9,39
7558,4,1576,4187,123,3,10,21,323,503,584,39
7559,4211,27,536,758,24,77,51,1958,39,39,39
7560,66,49,80,67,15,72,15,15,15,2,39
7561,33,4,3,6,9,27,51,323,123,30,39
7562,10,21,80,15,72,15,15,15,67,85,39
7563,23,37,23,21,27,30,3,10,33,9,39
7564,6,24,52,39,39,2,4,3,21,27,39
7565,10,80,67,72,15,15,37,23,23,15,39
7566,23,15,23,60,60,67,60,60,27,21,39
7567,30,33,6,9,3,10,123,77,39,51,39
7568,39,2,3,21,10,27,3,4,323,123,39
7569,60,60,60,60,80,72,15,15,15,15,39
7570,2,3,30,27,21,4,9,6,33,10,39
7571,39,39,838,80,81,164,168,183,310,168,39
7572,183,160,164,61,15,72,81,15,43,15,39
7573,15,39,37,23,39,27,21,30,33,85,39
7574,3,9,10,6,24,77,52,51,542,123,39
7575,2,3,51,323,4,9,10,21,27,80,39
7576,72,15,15,15,15,15,37,23,356,4,39
7577,27,21,6,9,3,123,10,77,51,9,39
7578,2,3,3,51,27,123,10,21,323,3,39
7579,80,67,23,37,72,15,15,67,15,15,39
7580,15,2,30,123,51,323,33,6,9,3,39
7581,10,27,4,21,39,524,524,524,39,72,39
7582,15,15,15,2,30,3,21,51,10,27,39
7583,9,323,123,524,524,2521,2521,2521,39,39,39
7584,80,52,72,113,137,15,15,838,37,23,39
7585,23,15,72,15,15,15,15,137,113,524,39
7586,21,27,9,6,24,123,3,10,37,23,39
7587,23,77,51,85,52,51,9,51,51,2674,39
7588,2,2674,2115,15,3,6,2,9,256,37,39
7589,23,23,9,51,143,54,62,2,86,2,39
7590,2392,37,103,3,103,2392,2392,3,479,103,39
7591,5,919,3,2,4873,4713,62,2,54,86,39
7592,54,62,1982,1504,2,2693,2,2338,103,2338,39
7593,479,103,103,2338,18,2,3210,44,17,5,39
7594,3210,3,9,2,51,162,69,9,3,49,39
7595,66,9,49,66,323,2,3229,3229,1272,103,39
7596,2,103,1272,479,1272,1272,37,23,3,9,39
7597,2,2,995,1454,3265,995,548,548,995,1454,39
7598,2,9,51,3,3,3,283,31,175,2,39
7599,296,52,175,283,373,85,498,2,283,175,39
7600,296,283,296,90,146,72,108,15,22,5,39
7601,118,700,2,44,107,5,90,108,22,17,39
7602,67,101,90,18,5,22,5,101,3220,2,39
7603,118,15,3220,69,551,69,552,1270,551,552,39
7604,1161,3,69,3,31,69,20,119,119,3,39
7605,9,2,31,10,6,23,37,9,240,69,39
7606,240,69,240,240,69,240,613,69,69,66,39
7607,49,9,3,15,2,2622,2,2622,323,27,39
7608,123,6,3,51,10,21,49,2,69,49,39
7609,3,2,25,25,25,25,25,25,2,1700,39
7610,31,608,2,420,420,17,44,18,31,4691,39
7611,217,830,420,608,420,17,420,608,18,5,39
7612,15,3,4142,395,231,553,420,420,608,88,39
7613,3,2,4,418,10,21,4,10,21,4,39
7614,43,0,0,0,0,0,0,0,0,0,39
7615,39,39,256,39,39,656,3,793,31,193,33
7616,31,243,2,6,3,2,2,2,3,6,33
7617,243,243,43,243,2,2,2,2513,4485,2513,33
7618,243,2,2,2,62,54,62,54,143,86,33
7619,2,54,143,54,62,243,2,2,2513,3,33
7620,243,2,1750,2,1750,2,6,1750,44,18,33
7621,4546,1750,6,17,17,10,5,6,1750,6,33
7622,10,243,2,2,42,2,2,29,42,35,33
7623,35,641,29,6,35,42,641,35,42,29,33
7624,6,42,29,35,35,42,29,35,47,42,33
7625,48,48,35,29,47,48,42,47,48,42,33
7626,29,35,47,48,42,35,48,47,29,3,33
7627,2,2,2,42,862,862,2885,243,2722,2885,33
7628,2722,862,862,862,862,862,862,862,862,862,33
7629,862,862,39,3,31,656,793,31,243,3,33
7630,61,61,61,549,61,549,2,41,61,6,33
7631,3,6,2,3,62,54,2,54,62,86,33
7632,143,2,86,54,62,62,86,62,54,143,33
7633,2,88,54,143,2,62,1752,2,1266,1752,33
7634,2,1747,1266,602,5,81,43,1752,2,1266,33
7635,1747,2,88,2,2,2,88,2,2,2,33
7636,2,656,3,31,243,31,2553,41,41,82,33
7637,82,39,41,41,858,165,858,858,2533,82,33
7638,858,45,45,99,2533,45,156,858,71,156,33
7639,45,97,186,45,767,39,2877,858,159,2533,33
7640,858,43,2877,858,99,97,97,45,41,99,33
7641,45,858,229,71,71,243,2,6,3,2,33
7642,6,3,2,42,753,2,42,29,35,29,33
7643,35,35,29,29,35,35,42,29,42,88,33
7644,2,2,1266,1752,2,1266,2,1747,602,466,33
7645,1752,466,5,1747,2,1266,1747,1266,2,2,33
7646,31,88,59,136,3,59,136,2,2,829,33
7647,829,829,829,2,243,2,2,2,2,243,33
7648,3,243,2,2,2,2,31,90,118,108,33
7649,385,90,1253,108,592,44,101,90,592,18,33
7650,22,5,17,90,592,20,20,592,118,5,33
7651,108,118,18,17,2,59,2,59,2,59,33
7652,2,2,59,2,59,2,619,350,661,619,33
7653,917,350,3,557,750,619,350,676,3,2,33
7654,2,36,2,3,157,36,459,105,1189,105,33
7655,2281,459,36,76,44,2281,17,1189,18,732,33
7656,2278,76,1189,36,523,76,2278,476,732,828,33
7657,476,476,1190,3,170,246,170,105,2869,2869,33
7658,2,2,2718,2718,2,2,1400,1400,2,2,33
7659,243,2,2,2,59,59,2,1122,1122,1122,33
7660,2501,4571,958,1122,2238,2238,243,256,39,39,33
7661,243,3,2553,41,41,82,82,41,82,45,33
7662,165,858,45,858,97,97,99,71,45,858,33
7663,159,41,767,229,45,858,39,770,656,3,33
7664,793,31,193,31,31,243,3,2,6,3,33
7665,3,6,2,44,2032,1237,2539,4471,2,2032,33
7666,1237,22,2539,1237,5,4569,18,17,2032,250,33
7667,1237,2539,2032,5,212,2051,5,212,4531,1237,33
7668,1735,212,5,1237,22,5,22,1237,1735,2051,33
7669,2051,5,3031,4527,1237,43,2,81,2,2,33
7670,17,5,6,10,20,10,20,6,22,5,33
7671,17,6,20,2,5,6,5,17,20,5,33
7672,6,17,20,2,167,167,167,167,2,3,33
7673,25,167,2,25,3,167,208,6,10,208,33
7674,6,3,77,208,3,77,167,828,828,1267,33
7675,1267,1267,828,476,476,1267,476,1267,1267,1267,33
7676,476,2475,3,476,476,828,476,476,199,2475,33
7677,476,199,2475,167,2882,2882,167,167,6,20,33
7678,5,17,20,6,22,167,167,2,1483,54,33
7679,143,143,1483,54,2,2,4,6,2,4,33
7680,3,10,3,3,21,4,6,1389,27,27,33
7681,1389,21,10,9,6,30,3,4,33,4,33
7682,9,30,33,4,9,6,6,24,4,4,33
7683,9,9,10,21,4,27,1389,4,9,4,33
7684,27,1389,9,10,21,24,4,10,21,3,33
7685,9,6,867,1434,867,867,867,867,39,2,33
7686,2,656,793,3,31,2,6,3,3,6,33
7687,243,31,2,3,2,2,132,61,313,61,33
7688,490,247,279,93,147,247,490,257,427,22,33
7689,22,132,44,490,427,5,22,41,17,416,33
7690,563,257,279,303,540,132,71,164,243,22,33
7691,310,160,183,164,168,149,41,20,183,160,33
7692,20,71,22,5,18,41,633,41,132,41,33
7693,540,147,93,313,416,22,279,1067,279,303,33
7694,22,17,132,5,71,5,668,41,5,22,33
7695,20,163,165,82,511,99,163,668,71,41,33
7696,165,82,45,163,82,163,71,668,99,41,33
7697,165,163,45,163,97,82,163,186,41,97,33
7698,159,668,71,41,46,248,165,95,163,163,33
7699,41,163,82,45,216,95,159,97,248,46,33
7700,5,18,210,147,163,156,156,511,147,71,33
7701,41,71,45,163,163,229,5,95,472,43,33
7702,81,656,3,793,31,31,243,3,2083,167,33
7703,167,6,3,43,2,81,2,6,167,2,33
7704,2,3,2,167,2,2,2,2,256,2,33
7705,2,2,476,828,476,2,476,1190,199,476,33
7706,476,2,31,3,2,59,59,136,59,2,33
7707,2,2,2,729,2,729,665,31,1466,1395,33
7708,729,1466,2512,729,1466,1466,665,729,1395,1395,33
7709,2,1392,2,1392,1392,3,1392,1392,2,1392,33
7710,2,2498,2,2498,2498,2,103,2027,2027,103,33
7711,3,5,2027,2027,3,59,3,59,3,59,33
7712,3,59,167,167,167,313,61,93,132,313,33
7713,147,61,416,257,427,147,61,247,931,44,33
7714,17,22,257,18,416,132,427,5,563,61,33
7715,132,303,22,303,399,22,5,5,399,399,33
7716,399,20,20,22,149,71,668,41,41,82,33
7717,82,41,41,46,163,165,511,45,163,82,33
7718,99,163,45,97,45,186,41,97,95,216,33
7719,95,399,46,59,3,59,59,59,59,59,33
7720,59,59,159,163,163,59,3,248,97,147,33
7721,59,3,71,71,3,59,59,45,163,3,33
7722,59,59,147,3,59,59,3,59,59,3,33
7723,229,163,59,3,99,59,3,59,59,45,33
7724,163,206,45,3,59,3,59,59,3,59,33
7725,59,3,59,59,3,59,206,59,59,3,33
7726,59,3,2,163,45,206,163,2,59,3,33
7727,59,59,3,59,4486,45,206,163,59,3,33
7728,59,3,59,59,3,59,3,59,2,71,33
7729,71,45,163,163,2,2,2048,31,44,265,33
7730,2048,5,17,18,31,59,3,3,59,136,33
7731,59,2048,18,5,17,45,163,206,2048,17,33
7732,5,18,136,31,3,59,59,136,59,59,33
7733,59,59,59,59,59,59,31,3,59,136,33
7734,59,163,206,45,3,31,59,136,3,59,33
7735,59,3,31,59,59,136,59,163,45,45,33
7736,163,59,136,31,3,59,59,206,45,163,33
7737,3,31,59,59,136,59,45,163,206,3,33
7738,59,31,59,136,59,3,31,59,136,59,33
7739,31,136,59,3,59,206,45,163,163,206,33
7740,45,206,163,45,206,136,3,31,59,136,33
7741,59,59,45,163,206,31,3,59,59,3,33
7742,136,59,163,95,45,71,147,511,45,511,33
7743,163,656,3,31,793,31,243,2,2,3,33
7744,6,3,6,2,2,1021,31,1021,1339,2,33
7745,3,2,2079,87,518,545,556,556,2868,2721,33
7746,2715,2717,556,2837,31,1027,4530,2723,2714,5,33
7747,3,2837,2715,2714,5,4477,2868,2723,2721,2717,33
7748,1027,22,655,2,5,556,20,759,556,39,33
7749,556,556,3,20,655,5,2,556,5,3,33
7750,2,759,87,556,2,556,3,2,655,5,33
7751,556,5,20,3,132,61,2,61,313,93,33
7752,416,759,313,247,61,257,132,427,279,147,33
7753,44,257,303,427,22,132,490,5,18,303,33
7754,17,563,44,490,132,5,490,22,41,5,33
7755,279,556,556,43,556,3,5,655,2,556,33
7756,5,556,556,5,2,3,655,20,556,5,33
7757,556,556,655,5,3,2,556,545,20,556,33
7758,545,556,556,655,5,540,3,5,556,2,33
7759,71,20,668,41,41,82,279,82,41,41,33
7760,165,163,45,511,163,82,99,45,2,97,33
7761,186,163,41,97,216,95,95,159,163,2,33
7762,97,163,2,4467,163,2,2,4518,2,248,33
7763,2,2,147,71,71,45,163,147,39,206,33
7764,163,163,45,45,163,206,163,3,2,554,33
7765,2,554,2,2520,31,554,2570,349,17,2570,33
7766,18,2500,554,44,2840,2873,193,2724,206,45,33
7767,163,2,2,206,71,71,147,45,163,45,33
7768,206,2839,656,3,793,31,31,243,3,2,33
7769,3,6,2,2,3,6,81,43,39,2,33
7770,2,42,42,2,35,29,35,29,29,29,33
7771,35,42,29,29,29,48,47,42,35,29,33
7772,48,47,48,29,48,47,42,35,29,35,33
7773,47,48,35,29,48,47,42,35,48,29,33
7774,47,48,42,47,29,29,35,47,48,47,33
7775,29,48,42,35,29,48,29,35,47,35,33
7776,47,48,29,47,47,42,48,35,29,47,33
7777,47,48,35,29,42,35,35,48,47,35,33
7778,47,35,29,48,47,42,35,29,48,29,33
7779,35,47,47,42,29,35,48,47,47,29,33
7780,35,47,48,29,35,47,48,42,29,35,33
7781,47,48,48,47,42,48,35,29,47,48,33
7782,29,35,42,29,48,47,29,35,48,42,33
7783,47,29,35,47,48,35,47,42,29,48,33
7784,48,47,47,47,42,29,48,35,48,47,33
7785,47,48,29,48,29,35,48,47,42,29,33
7786,35,47,29,47,29,42,35,47,48,35,33
7787,29,47,48,47,47,35,42,47,29,29,33
7788,35,48,29,48,42,47,35,29,35,47,33
7789,35,47,29,42,48,35,47,29,35,48,33
7790,48,29,35,29,47,42,29,35,48,47,33
7791,29,35,48,35,42,47,29,29,47,35,33
7792,42,48,35,47,42,48,29,48,29,47,33
7793,48,29,47,42,35,48,47,35,29,42,33
7794,48,35,48,47,42,29,48,47,35,29,33
7795,35,47,48,29,29,47,48,42,47,35,33
7796,47,42,48,35,29,29,48,47,35,35,33
7797,48,47,42,29,42,29,35,48,47,42,33
7798,47,35,29,48,29,47,48,35,48,29,33
7799,35,47,48,47,48,42,35,29,29,35,33
7800,47,29,48,42,35,3,2,2,2,2,33
7801,2,706,4463,4549,4472,39,31,3,656,793,33
7802,31,243,3,2,3,6,2,6,3,2,33
7803,132,2,61,931,247,313,61,147,93,427,33
7804,61,44,22,18,257,247,17,132,22,303,33
7805,5,132,416,563,5,303,149,41,540,22,33
7806,71,132,243,668,41,20,399,41,82,149,33
7807,399,399,82,41,41,399,165,511,163,45,33
7808,20,22,82,163,46,99,45,97,399,186,33
7809,45,41,97,95,159,248,216,97,163,243,33
7810,163,2,2,46,39,163,163,45,2,81,33
7811,43,46,243,45,163,399,163,45,206,243,33
7812,964,2527,964,229,206,45,163,964,206,206,33
7813,206,206,206,206,243,229,206,511,45,964,33
7814,206,206,39,45,206,163,206,656,31,3,33
7815,31,243,39,39,43,256,656,193,3,31,33
7816,793,243,31,3,2,3,6,6,3,2,33
7817,243,770,43,81,39,243,2,3,3,2,33
7818,2,2470,1120,2,2470,1120,2470,1194,1120,1194,33
7819,1120,1194,1120,1194,1120,1194,1194,1120,1194,1120,33
7820,1194,1120,2,148,2,148,76,148,1627,76,33
7821,523,523,76,76,76,148,148,76,148,210,33
7822,148,148,76,148,148,148,148,76,76,523,33
7823,2,132,313,76,2,61,313,61,93,427,33
7824,931,132,416,257,247,147,17,5,416,44,33
7825,22,257,18,132,563,41,132,303,540,5,33
7826,22,303,5,20,71,668,149,243,41,41,33
7827,399,82,82,20,41,41,165,163,45,163,33
7828,82,511,99,45,45,97,186,163,41,97,33
7829,159,95,95,216,248,97,163,22,964,2527,33
7830,243,964,964,229,45,163,964,45,163,163,33
7831,99,656,3,31,243,31,2,2,6,3,33
7832,3,6,2,2,2,1479,1479,934,934,243,33
7833,934,934,934,934,934,2114,1692,1819,117,117,33
7834,117,117,934,117,117,117,117,117,117,117,33
7835,117,117,117,117,117,934,934,117,43,117,33
7836,117,117,117,117,117,117,117,117,117,117,33
7837,117,117,117,117,117,117,117,117,117,39,33
7838,117,117,117,117,117,117,117,117,117,117,33
7839,117,117,117,117,117,117,117,117,117,117,33
7840,117,117,117,117,117,117,117,117,117,117,33
7841,117,117,117,117,117,117,117,117,117,117,33
7842,117,117,117,117,117,117,117,117,117,934,33
7843,117,117,117,117,117,117,117,117,117,117,33
7844,117,117,117,117,117,117,117,117,117,117,33
7845,117,117,117,117,117,117,117,117,117,117,33
7846,117,117,117,117,117,117,117,117,117,117,33
7847,117,117,117,117,1819,117,117,117,117,117,33
7848,2114,1692,117,1692,117,117,117,934,167,2083,33
7849,167,167,167,2532,2532,2532,167,1390,1390,1390,33
7850,1390,167,1390,1390,1743,430,1743,167,31,31,33
7851,1743,430,430,2077,31,2484,2484,2484,430,430,33
7852,430,2077,1743,430,2077,430,430,430,430,430,33
7853,430,430,430,430,430,430,430,430,430,430,33
7854,430,430,430,430,430,430,430,430,430,430,33
7855,430,430,430,430,167,167,167,39,356,356,33
7856,504,243,167,42,167,35,29,42,35,35,33
7857,77,35,42,77,29,35,29,35,35,29,33
7858,29,77,35,29,42,35,29,35,42,29,33
7859,121,29,125,42,35,29,121,125,35,121,33
7860,125,125,125,121,121,77,42,29,35,125,33
7861,121,35,125,121,42,125,77,35,29,29,33
7862,35,29,42,77,29,35,35,42,29,77,33
7863,29,77,35,42,29,35,42,77,35,29,33
7864,48,47,47,48,47,48,48,47,77,42,33
7865,29,35,48,47,48,29,35,77,47,42,33
7866,48,47,42,77,29,35,47,29,48,47,33
7867,77,42,29,35,35,47,29,48,29,47,33
7868,77,29,42,48,47,35,47,35,48,29,33
7869,29,77,35,48,47,47,42,29,48,29,33
7870,77,47,42,35,29,48,48,47,42,77,33
7871,35,42,121,125,35,29,315,121,48,29,33
7872,48,121,35,47,125,315,42,77,35,77,33
7873,48,125,35,121,315,47,29,42,121,35,33
7874,42,48,47,77,42,47,29,125,48,121,33
7875,35,29,125,47,48,77,42,125,35,29,33
7876,121,42,77,47,48,125,121,29,77,121,33
7877,48,42,125,35,35,42,29,77,35,121,33
7878,35,47,121,48,29,125,47,35,121,35,33
7879,47,315,48,35,121,125,42,77,48,47,33
7880,125,48,121,48,47,35,29,77,121,42,33
7881,121,48,47,29,125,35,125,42,29,125,33
7882,77,121,47,35,48,29,48,35,47,77,33
7883,29,29,35,42,48,47,29,35,48,47,33
7884,48,48,77,47,29,42,48,77,29,35,33
7885,47,77,35,48,42,47,29,48,77,47,33
7886,29,42,35,29,48,47,35,48,47,77,33
7887,29,35,48,47,48,47,77,29,29,35,33
7888,42,47,48,29,48,35,47,35,35,77,33
7889,29,47,48,47,48,42,35,29,48,35,33
7890,29,47,47,47,29,47,47,48,77,29,33
7891,42,35,47,48,35,47,29,48,35,47,33
7892,48,35,121,29,121,35,35,121,29,35,33
7893,42,315,125,77,121,29,47,42,77,35,33
7894,121,125,35,48,47,29,125,121,35,42,33
7895,48,125,29,121,121,125,47,29,48,125,33
7896,35,121,77,121,35,48,47,29,125,125,33
7897,29,35,125,29,47,125,121,48,47,315,33
7898,42,29,77,48,121,47,35,47,121,125,33
7899,47,29,35,77,315,42,125,121,121,125,33
7900,35,29,315,121,47,77,125,29,35,47,33
7901,42,48,121,29,48,47,35,125,77,35,33
7902,29,48,121,125,35,29,48,47,42,35,33
7903,125,48,47,29,47,125,35,29,121,48,33
7904,35,121,29,125,77,35,29,48,47,35,33
7905,48,29,47,42,121,35,29,125,121,47,33
7906,48,35,121,77,125,29,47,35,29,121,33
7907,125,42,48,47,35,29,121,125,48,47,33
7908,77,121,48,29,35,125,47,47,48,48,33
7909,48,47,47,121,35,48,77,121,125,42,33
7910,47,77,48,47,29,48,125,121,42,77,33
7911,35,48,29,47,35,29,35,47,48,29,33
7912,35,42,121,125,121,125,77,35,29,125,33
7913,48,121,47,29,48,47,125,121,77,29,33
7914,35,35,29,48,47,42,47,125,48,35,33
7915,29,121,48,125,29,47,29,121,48,35,33
7916,125,35,47,121,77,48,29,125,125,35,33
7917,121,47,29,48,47,35,125,121,42,29,33
7918,48,29,125,42,121,77,35,48,47,35,33
7919,125,48,29,47,121,35,125,121,48,47,33
7920,29,29,48,47,77,29,35,48,47,125,33
7921,121,48,125,47,121,125,35,29,48,42,33
7922,77,47,125,48,121,35,29,42,125,77,33
7923,47,47,48,125,47,42,48,29,125,121,33
7924,35,77,47,29,48,121,29,125,121,42,33
7925,48,47,48,35,29,47,121,125,47,121,33
7926,35,29,125,48,77,35,29,121,48,125,33
7927,42,35,125,29,121,48,47,35,121,47,33
7928,125,48,29,125,42,121,35,29,35,29,33
7929,42,35,47,48,29,121,125,47,48,29,33
7930,35,125,121,29,48,125,77,35,121,47,33
